0, 2916399940
1, 1181982106
2, 728376302
3, 494147366
4, 383099136
5, 301968083
6, 240584159
7, 203142303
8, 187324404
9, 177359048
10, 154241483
11, 139926944
12, 127154028
13, 127154028
14, 119673574
15, 118129840
16, 118129840
17, 104457380
18, 104457380
19, 104408026
20, 101671646
21, 101671646
22, 100663868
23, 98997944
24, 96356722
25, 93952657
26, 91936887
27, 87612473
28, 87359922
29, 78203762
30, 77614073
31, 74929379
32, 74929379
33, 74731558
34, 74623860
35, 73883188
36, 73534720
37, 69102544
38, 67772944
39, 67576721
40, 67565899
41, 65655657
42, 65655657
43, 65655657
44, 65655657
45, 65655657
46, 64667551
47, 64667551
48, 64667551
49, 64667551
50, 63381837
51, 61725185
52, 61725185
53, 58789048
54, 58429976
55, 58429976
56, 58429976
57, 58281950
58, 58281950
59, 58281950
60, 58281950
61, 56795217
62, 56795217
63, 56795217
64, 56795217
65, 55321495
66, 55017584
67, 55017584
68, 55017584
69, 55017584
70, 54970098
71, 53536337
72, 53536337
73, 53536337
74, 51373899
75, 50852754
76, 50113338
77, 50113338
78, 50113338
79, 50113338
80, 49843597
81, 49644389
82, 49644389
83, 49644389
84, 49644389
85, 49644389
86, 49644389
87, 49644389
88, 49466836
89, 49466836
90, 49242040
91, 49242040
92, 49102631
93, 48725789
94, 48725789
95, 48725789
96, 47779799
